Order Date,Order ID,Product Name,Category,City,Country,Customer Name,Discount,Postal Code,Manufacturer,Profit,Profit Ratio,Quantity,Region,Sales,Segment,Ship Date,Ship Mode,State,Sub-Category,Year,Revenue,Running Total
2017-12-03,CA-2017-122063,"Global Stack Chair with Arms, Black",Furniture,Richmond,United States,Michael Moore,0.0,47374.0,Global,8.0,0.27,1.0,Central,30.0,Consumer,2017-12-07,Standard Class,Indiana,Chairs,2017,30.0,90638.0
2017-12-03,CA-2017-122063,Hon 5100 Series Wood Tables,Furniture,Richmond,United States,Michael Moore,0.0,47374.0,Hon,105.0,0.18,2.0,Central,582.0,Consumer,2017-12-07,Standard Class,Indiana,Tables,2017,1164.0,91802.0
2017-11-30,CA-2017-156748,High-Back Leather Manager's Chair,Furniture,Detroit,United States,Bruce Stewart,0.0,48227.0,Other,35.0,0.09,3.0,Central,390.0,Consumer,2017-12-06,Standard Class,Michigan,Chairs,2017,1170.0,92972.0
2017-12-08,CA-2017-160108,Hon GuestStacker Chair,Furniture,Eau Claire,United States,Arthur Gainer,0.0,54703.0,Hon,177.0,0.26,3.0,Central,680.0,Consumer,2017-12-12,Standard Class,Wisconsin,Chairs,2017,2040.0,95012.0
2017-09-24,CA-2017-154235,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furniture,Bloomington,United States,Ruben Dartt,0.0,47401.0,Deflect-o,22.0,0.17,3.0,Central,128.0,Consumer,2017-09-28,Standard Class,Indiana,Furnishings,2017,384.0,95396.0
2017-12-01,CA-2017-136434,DAX Cubicle Frames - 8x10,Furniture,Richmond,United States,Rick Duston,0.0,47374.0,DAX,5.0,0.3,3.0,Central,17.0,Consumer,2017-12-07,Standard Class,Indiana,Furnishings,2017,51.0,95447.0
2017-07-31,CA-2017-133550,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Detroit,United States,Ken Lonsdale,0.0,48205.0,Eldon,30.0,0.11,3.0,Central,273.0,Consumer,2017-08-06,Standard Class,Michigan,Furnishings,2017,819.0,96266.0
2017-05-26,CA-2017-149237,Nu-Dell Float Frame 11 x 14 1/2,Furniture,Milwaukee,United States,Chris McAfee,0.0,53209.0,Nu-Dell,11.0,0.42,3.0,Central,27.0,Consumer,2017-05-30,Standard Class,Wisconsin,Furnishings,2017,81.0,96347.0
2017-04-03,CA-2017-167682,"Seth Thomas 13 1/2"" Wall Clock",Furniture,Richmond,United States,Zuschuss Donatelli,0.0,47374.0,Seth Thomas,22.0,0.31,4.0,Central,71.0,Consumer,2017-04-09,Standard Class,Indiana,Furnishings,2017,284.0,96631.0
2017-08-26,CA-2017-114601,Hon 4060 Series Tables,Furniture,Detroit,United States,Andrew Allen,0.0,48234.0,Hon,99.0,0.22,4.0,Central,448.0,Consumer,2017-09-02,Standard Class,Michigan,Tables,2017,1792.0,98423.0
2017-12-29,CA-2017-156300,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Milwaukee,United States,Troy Blackwell,0.0,53209.0,Global,60.0,0.08,5.0,Central,754.0,Consumer,2018-01-02,Standard Class,Wisconsin,Chairs,2017,3770.0,102193.0
2017-12-29,CA-2017-122017,"Executive Impressions 10"" Spectator Wall Clock",Furniture,Wichita,United States,Carlos Daly,0.0,67212.0,Executive Impressions,24.0,0.34,6.0,Central,71.0,Consumer,2018-01-02,Standard Class,Kansas,Furnishings,2017,426.0,102619.0
2017-12-08,CA-2017-160108,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Eau Claire,United States,Arthur Gainer,0.0,54703.0,Bush,32.0,0.08,7.0,Central,406.0,Consumer,2017-12-12,Standard Class,Wisconsin,Bookcases,2017,2842.0,105461.0
2017-09-13,CA-2017-105732,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Furniture,Omaha,United States,Alejandro Grove,0.0,68104.0,Electrix,388.0,0.29,14.0,Central,1336.0,Consumer,2017-09-18,Standard Class,Nebraska,Furnishings,2017,18704.0,124165.0
2017-05-31,CA-2017-150483,Global Highback Leather Tilter in Burgundy,Furniture,Decatur,United States,Beth Paige,0.3,62521.0,Global,-38.0,-0.2,3.0,Central,191.0,Consumer,2017-06-04,Standard Class,Illinois,Chairs,2017,573.0,124738.0
2017-03-03,CA-2017-145730,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,San Antonio,United States,Chris Cortes,0.3,78207.0,Office Impressions,-128.0,-0.2,3.0,Central,638.0,Consumer,2017-03-08,Standard Class,Texas,Tables,2017,1914.0,126652.0
2017-09-03,US-2017-104815,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Chicago,United States,Rob Beeghly,0.3,60610.0,SAFCO,0.0,0.0,4.0,Central,199.0,Consumer,2017-09-07,Standard Class,Illinois,Bookcases,2017,796.0,127448.0
2017-05-02,CA-2017-109400,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Amarillo,United States,Nick Radford,0.3,79109.0,Office Star,-110.0,-0.3,4.0,Central,367.0,Consumer,2017-05-06,Standard Class,Texas,Chairs,2017,1468.0,128916.0
2017-04-08,CA-2017-130946,Global Chrome Stack Chair,Furniture,Houston,United States,Zuschuss Carroll,0.3,77041.0,Global,-4.0,-0.04,4.0,Central,96.0,Consumer,2017-04-12,Standard Class,Texas,Chairs,2017,384.0,129300.0
2017-03-21,US-2017-133879,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chicago,United States,Kean Takahito,0.3,60623.0,Global,0.0,0.0,5.0,Central,528.0,Consumer,2017-03-28,Standard Class,Illinois,Chairs,2017,2640.0,131940.0
2017-03-13,CA-2017-159373,Hon Non-Folding Utility Tables,Furniture,San Antonio,United States,Liz Thompson,0.3,78207.0,Hon,0.0,0.0,5.0,Central,558.0,Consumer,2017-03-18,Standard Class,Texas,Tables,2017,2790.0,134730.0
2017-11-05,US-2017-131611,Laminate Occasional Tables,Furniture,Houston,United States,Emily Phan,0.3,77036.0,Other,-160.0,-0.19,8.0,Central,863.0,Consumer,2017-11-09,Standard Class,Texas,Tables,2017,6904.0,141634.0
2017-11-05,US-2017-131611,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Houston,United States,Emily Phan,0.32,77036.0,O'Sullivan,-225.0,-0.24,7.0,Central,957.0,Consumer,2017-11-09,Standard Class,Texas,Bookcases,2017,6699.0,148333.0
2017-03-06,CA-2017-110898,Bevis Rectangular Conference Tables,Furniture,Chicago,United States,Lena Cacioppo,0.5,60623.0,Bevis,-99.0,-0.68,2.0,Central,146.0,Consumer,2017-03-12,Standard Class,Illinois,Tables,2017,292.0,148625.0
2017-01-30,CA-2017-168032,Bretford âJust In Timeâ Height-Adjustable Multi-Task Work Tables,Furniture,Rockford,United States,David Flashing,0.5,61107.0,Bretford,-538.0,-0.86,3.0,Central,626.0,Consumer,2017-02-03,Standard Class,Illinois,Tables,2017,1878.0,150503.0
2017-09-08,US-2017-115455,Bretford CR8500 Series Meeting Room Furniture,Furniture,Wheeling,United States,Sanjit Engle,0.5,60090.0,Bretford,-301.0,-0.5,3.0,Central,601.0,Consumer,2017-09-14,Standard Class,Illinois,Tables,2017,1803.0,152306.0
2017-05-27,CA-2017-101791,G.E. Halogen Desk Lamp Bulbs,Furniture,Chicago,United States,Brian Stugart,0.6,60623.0,G. E.,-2.0,-0.3,2.0,Central,6.0,Consumer,2017-05-31,Standard Class,Illinois,Furnishings,2017,12.0,152318.0
2017-09-08,US-2017-115455,"Executive Impressions 12"" Wall Clock",Furniture,Wheeling,United States,Sanjit Engle,0.6,60090.0,Executive Impressions,-8.0,-0.55,2.0,Central,14.0,Consumer,2017-09-14,Standard Class,Illinois,Furnishings,2017,28.0,152346.0
2017-11-19,US-2017-110156,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Houston,United States,Eric Hoffmann,0.6,77041.0,GE,-1.0,-0.33,2.0,Central,2.0,Consumer,2017-11-24,Standard Class,Texas,Furnishings,2017,4.0,152350.0
2017-02-27,CA-2017-128706,DAX Two-Tone Silver Metal Document Frame,Furniture,Houston,United States,Don Weiss,0.6,77070.0,DAX,-7.0,-0.43,2.0,Central,16.0,Consumer,2017-03-02,Standard Class,Texas,Furnishings,2017,32.0,152382.0
2017-05-27,CA-2017-101791,36X48 HARDFLOOR CHAIRMAT,Furniture,Chicago,United States,Brian Stugart,0.6,60623.0,Other,-33.0,-1.33,3.0,Central,25.0,Consumer,2017-05-31,Standard Class,Illinois,Furnishings,2017,75.0,152457.0
2017-05-31,CA-2017-150483,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Decatur,United States,Beth Paige,0.6,62521.0,Executive Impressions,-13.0,-0.4,3.0,Central,32.0,Consumer,2017-06-04,Standard Class,Illinois,Furnishings,2017,96.0,152553.0
2017-01-07,CA-2017-158806,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Amarillo,United States,Neoma Murray,0.6,79109.0,Executive Impressions,-11.0,-0.48,3.0,Central,23.0,Consumer,2017-01-11,Standard Class,Texas,Furnishings,2017,69.0,152622.0
2017-11-04,US-2017-111563,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Houston,United States,Sally Matthias,0.6,77041.0,DAX,-6.0,-0.5,3.0,Central,11.0,Consumer,2017-11-08,Standard Class,Texas,Furnishings,2017,33.0,152655.0
2017-11-04,US-2017-111563,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Houston,United States,Sally Matthias,0.6,77041.0,Deflect-o,-84.0,-1.28,4.0,Central,66.0,Consumer,2017-11-08,Standard Class,Texas,Furnishings,2017,264.0,152919.0
2017-03-06,CA-2017-110898,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furniture,Chicago,United States,Lena Cacioppo,0.6,60623.0,Eldon,-195.0,-1.23,5.0,Central,159.0,Consumer,2017-03-12,Standard Class,Illinois,Furnishings,2017,795.0,153714.0
2017-11-07,CA-2017-116337,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,Dallas,United States,Michael Chen,0.6,75220.0,Executive Impressions,-18.0,-0.4,5.0,Central,44.0,Consumer,2017-11-12,Standard Class,Texas,Furnishings,2017,220.0,153934.0
2017-10-13,CA-2017-154018,"Tenex ""The Solids"" Textured Chair Mats",Furniture,Laredo,United States,Helen Andreada,0.6,78041.0,Tenex,-150.0,-1.08,5.0,Central,140.0,Consumer,2017-10-19,Standard Class,Texas,Furnishings,2017,700.0,154634.0
2017-03-14,CA-2017-162082,Xerox 1993,Office Supplies,Harlingen,United States,John Stevenson,0.2,78550.0,Xerox,2.0,0.36,1.0,Central,5.0,Consumer,2017-03-17,First Class,Texas,Paper,2017,5.0,154639.0
2017-09-06,CA-2017-145240,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Houston,United States,Bruce Geld,0.2,77070.0,Tenex,1.0,0.07,1.0,Central,11.0,Consumer,2017-09-08,First Class,Texas,Storage,2017,11.0,154650.0
2017-06-18,US-2017-163461,Xerox 1937,Office Supplies,Frankfort,United States,Bobby Trafton,0.2,60423.0,Xerox,27.0,0.35,2.0,Central,77.0,Consumer,2017-06-21,First Class,Illinois,Paper,2017,154.0,154804.0
2017-05-17,US-2017-117037,Acco Hot Clips Clips to Go,Office Supplies,Chicago,United States,Luke Weiss,0.2,60653.0,Acco,2.0,0.31,3.0,Central,8.0,Consumer,2017-05-20,First Class,Illinois,Fasteners,2017,24.0,154828.0
2017-11-17,CA-2017-134110,"TOPS Voice Message Log Book, Flash Format",Office Supplies,The Colony,United States,Barry Gonzalez,0.2,75056.0,TOPS,6.0,0.36,4.0,Central,15.0,Consumer,2017-11-18,First Class,Texas,Paper,2017,60.0,154888.0
2017-12-29,CA-2017-124051,White Computer Printout Paper by Universal,Office Supplies,Aurora,United States,Kelly Andreada,0.2,60505.0,Other,67.0,0.36,6.0,Central,186.0,Consumer,2017-12-30,First Class,Illinois,Paper,2017,1116.0,156004.0
2017-03-14,CA-2017-162082,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,Harlingen,United States,John Stevenson,0.2,78550.0,Boston,16.0,0.11,7.0,Central,146.0,Consumer,2017-03-17,First Class,Texas,Art,2017,1022.0,157026.0
2017-06-15,CA-2017-152765,Xerox 19,Office Supplies,Houston,United States,Lynn Smith,0.2,77036.0,Xerox,54.0,0.31,7.0,Central,173.0,Consumer,2017-06-18,First Class,Texas,Paper,2017,1211.0,158237.0
2017-05-17,US-2017-117037,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,Chicago,United States,Luke Weiss,0.2,60653.0,Wirebound,10.0,0.31,8.0,Central,31.0,Consumer,2017-05-20,First Class,Illinois,Paper,2017,248.0,158485.0
2017-08-18,CA-2017-113551,Advantus Motivational Note Cards,Office Supplies,Edinburg,United States,Natalie Fritzler,0.2,78539.0,Advantus,30.0,0.36,8.0,Central,84.0,Consumer,2017-08-20,First Class,Texas,Paper,2017,672.0,159157.0
2017-05-17,US-2017-117037,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Chicago,United States,Luke Weiss,0.8,60653.0,Acco,-5.0,-1.65,1.0,Central,3.0,Consumer,2017-05-20,First Class,Illinois,Binders,2017,3.0,159160.0
2017-08-18,CA-2017-113551,GBC Wire Binding Combs,Office Supplies,Edinburg,United States,Natalie Fritzler,0.8,78539.0,GBC,-3.0,-1.65,1.0,Central,2.0,Consumer,2017-08-20,First Class,Texas,Binders,2017,2.0,159162.0
2017-09-30,CA-2017-108644,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Quincy,United States,Sarah Jordon,0.8,62301.0,Pressboard,-3.0,-1.65,2.0,Central,2.0,Consumer,2017-10-03,First Class,Illinois,Binders,2017,4.0,159166.0
2017-10-10,CA-2017-126627,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,La Porte,United States,William Brown,0.8,77571.0,Wilson Jones,-26.0,-1.6,2.0,Central,16.0,Consumer,2017-10-12,First Class,Texas,Binders,2017,32.0,159198.0
2017-08-28,CA-2017-145303,GBC ProClick Spines for 32-Hole Punch,Office Supplies,Dallas,United States,Tom Prescott,0.8,75081.0,GBC,-17.0,-1.65,4.0,Central,10.0,Consumer,2017-08-31,First Class,Texas,Binders,2017,40.0,159238.0
2017-08-04,US-2017-128195,Ibico Presentation Index for Binding Systems,Office Supplies,Peoria,United States,Ralph Arnett,0.8,61604.0,Ibico,-7.0,-1.65,5.0,Central,4.0,Consumer,2017-08-05,First Class,Illinois,Binders,2017,20.0,159258.0
2017-08-28,CA-2017-145303,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Dallas,United States,Tom Prescott,0.8,75081.0,Angle-D,-22.0,-1.65,9.0,Central,13.0,Consumer,2017-08-31,First Class,Texas,Binders,2017,117.0,159375.0
2017-09-02,CA-2017-116540,Colored Push Pins,Office Supplies,Madison,United States,Sonia Sunley,0.0,53711.0,Other,1.0,0.36,1.0,Central,2.0,Consumer,2017-09-02,Same Day,Wisconsin,Fasteners,2017,2.0,159377.0
2017-08-12,CA-2017-167584,Xerox 224,Office Supplies,Des Moines,United States,Lena Cacioppo,0.0,50315.0,Xerox,3.0,0.48,1.0,Central,6.0,Consumer,2017-08-12,Same Day,Iowa,Paper,2017,6.0,159383.0
2017-09-02,CA-2017-116540,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Madison,United States,Sonia Sunley,0.0,53711.0,ACCOHIDE,4.0,0.47,2.0,Central,8.0,Consumer,2017-09-02,Same Day,Wisconsin,Binders,2017,16.0,159399.0
2017-10-06,US-2017-115952,Avery Binding System Hidden Tab Executive Style Index Sets,Office Supplies,Tulsa,United States,Jonathan Howell,0.0,74133.0,Avery,14.0,0.5,5.0,Central,29.0,Consumer,2017-10-06,Same Day,Oklahoma,Binders,2017,145.0,159544.0
2017-11-05,CA-2017-143441,Avery 490,Office Supplies,Laredo,United States,Evan Bailliet,0.2,78041.0,Avery,4.0,0.38,1.0,Central,12.0,Consumer,2017-11-05,Same Day,Texas,Labels,2017,12.0,159556.0
2017-10-01,CA-2017-111794,Easy-staple paper,Office Supplies,Amarillo,United States,Hunter Glantz,0.2,79109.0,Easy-staple paper,10.0,0.34,1.0,Central,28.0,Consumer,2017-10-01,Same Day,Texas,Paper,2017,28.0,159584.0
2017-05-26,CA-2017-119186,Xerox 212,Office Supplies,Fort Worth,United States,Maurice Satty,0.2,76106.0,Xerox,4.0,0.35,2.0,Central,10.0,Consumer,2017-05-26,Same Day,Texas,Paper,2017,20.0,159604.0
2017-05-26,CA-2017-119186,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Office Supplies,Fort Worth,United States,Maurice Satty,0.2,76106.0,Universal,5.0,0.36,3.0,Central,14.0,Consumer,2017-05-26,Same Day,Texas,Paper,2017,42.0,159646.0
2017-10-04,CA-2017-121601,Laser & Ink Jet Business Envelopes,Office Supplies,The Colony,United States,Mary O'Rourke,0.2,75056.0,Other,19.0,0.33,7.0,Central,60.0,Consumer,2017-10-04,Same Day,Texas,Envelopes,2017,420.0,160066.0
2017-02-27,CA-2017-101448,Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,La Crosse,United States,Eric Barreto,0.0,54601.0,Other,28.0,0.5,3.0,Central,57.0,Consumer,2017-03-01,Second Class,Wisconsin,Binders,2017,171.0,160237.0
2017-08-03,CA-2017-104150,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,Tulsa,United States,Alex Grayson,0.0,74133.0,Tyvek,38.0,0.47,3.0,Central,82.0,Consumer,2017-08-05,Second Class,Oklahoma,Envelopes,2017,246.0,160483.0
2017-12-20,US-2017-157840,Strathmore Photo Mount Cards,Office Supplies,Fremont,United States,Matt Collins,0.0,68025.0,Strathmore,16.0,0.46,5.0,Central,34.0,Consumer,2017-12-23,Second Class,Nebraska,Paper,2017,170.0,160653.0
2017-11-24,CA-2017-128531,"Dixon My First Ticonderoga Pencil, #2",Office Supplies,Dallas,United States,Neola Schneider,0.2,75217.0,Dixon,2.0,0.11,3.0,Central,14.0,Consumer,2017-11-26,Second Class,Texas,Art,2017,42.0,160695.0
2017-11-24,CA-2017-128531,Colored Push Pins,Office Supplies,Dallas,United States,Neola Schneider,0.2,75217.0,Other,1.0,0.2,3.0,Central,4.0,Consumer,2017-11-26,Second Class,Texas,Fasteners,2017,12.0,160707.0
2017-08-08,CA-2017-121034,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",Office Supplies,Dallas,United States,Jill Fjeld,0.2,75081.0,Other,18.0,0.33,3.0,Central,54.0,Consumer,2017-08-10,Second Class,Texas,Paper,2017,162.0,160869.0
2017-11-24,CA-2017-128531,Xerox 1925,Office Supplies,Dallas,United States,Neola Schneider,0.2,75217.0,Xerox,23.0,0.31,3.0,Central,74.0,Consumer,2017-11-26,Second Class,Texas,Paper,2017,222.0,161091.0
2017-01-31,CA-2017-147970,Xerox 1994,Office Supplies,Dallas,United States,Aimee Bixby,0.2,75220.0,Xerox,5.0,0.35,3.0,Central,16.0,Consumer,2017-02-02,Second Class,Texas,Paper,2017,48.0,161139.0
2017-08-08,CA-2017-121034,OIC Bulk Pack Metal Binder Clips,Office Supplies,Dallas,United States,Jill Fjeld,0.2,75081.0,Other,4.0,0.33,4.0,Central,11.0,Consumer,2017-08-10,Second Class,Texas,Fasteners,2017,44.0,161183.0
2017-10-20,CA-2017-133697,Staples,Office Supplies,Houston,United States,Chuck Magee,0.2,77095.0,Other,8.0,0.31,4.0,Central,25.0,Consumer,2017-10-24,Second Class,Texas,Fasteners,2017,100.0,161283.0
2017-07-14,CA-2017-115483,Xerox 1914,Office Supplies,Irving,United States,John Stevenson,0.2,75061.0,Xerox,80.0,0.36,5.0,Central,220.0,Consumer,2017-07-18,Second Class,Texas,Paper,2017,1100.0,162383.0
2017-11-24,CA-2017-128531,Sterilite Officeware Hinged File Box,Office Supplies,Dallas,United States,Neola Schneider,0.2,75217.0,Sterilite,4.0,0.09,5.0,Central,42.0,Consumer,2017-11-26,Second Class,Texas,Storage,2017,210.0,162593.0
2017-10-20,CA-2017-133697,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Office Supplies,Houston,United States,Chuck Magee,0.2,77095.0,Other,16.0,0.31,7.0,Central,51.0,Consumer,2017-10-24,Second Class,Texas,Paper,2017,357.0,162950.0
2017-12-01,CA-2017-130393,Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,San Angelo,United States,John Murray,0.8,76903.0,Acco,-31.0,-2.65,4.0,Central,12.0,Consumer,2017-12-03,Second Class,Texas,Appliances,2017,48.0,162998.0
2017-09-24,CA-2017-141551,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Broken Arrow,United States,Benjamin Patterson,0.0,74012.0,Avery,3.0,0.46,1.0,Central,6.0,Consumer,2017-09-30,Standard Class,Oklahoma,Binders,2017,6.0,163004.0
2017-07-17,CA-2017-121671,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,Springfield,United States,Andrew Allen,0.0,65807.0,REDIFORM,4.0,0.49,1.0,Central,8.0,Consumer,2017-07-22,Standard Class,Missouri,Paper,2017,8.0,163012.0
2017-09-24,CA-2017-141551,Xerox 232,Office Supplies,Broken Arrow,United States,Benjamin Patterson,0.0,74012.0,Xerox,3.0,0.48,1.0,Central,6.0,Consumer,2017-09-30,Standard Class,Oklahoma,Paper,2017,6.0,163018.0
2017-07-17,CA-2017-121671,Tennsco 6- and 18-Compartment Lockers,Office Supplies,Springfield,United States,Andrew Allen,0.0,65807.0,Tennsco,48.0,0.18,1.0,Central,265.0,Consumer,2017-07-22,Standard Class,Missouri,Storage,2017,265.0,163283.0
2017-12-29,CA-2017-122017,Belkin 8 Outlet Surge Protector,Office Supplies,Wichita,United States,Carlos Daly,0.0,67212.0,Belkin,23.0,0.28,2.0,Central,82.0,Consumer,2018-01-02,Standard Class,Kansas,Appliances,2017,164.0,163447.0
2017-09-13,CA-2017-105732,Harmony Air Purifier,Office Supplies,Omaha,United States,Alejandro Grove,0.0,68104.0,Harmony,136.0,0.36,2.0,Central,378.0,Consumer,2017-09-18,Standard Class,Nebraska,Appliances,2017,756.0,164203.0
2017-09-01,CA-2017-116526,Newell 315,Office Supplies,Detroit,United States,Joseph Airdo,0.0,48227.0,Newell,3.0,0.25,2.0,Central,12.0,Consumer,2017-09-05,Standard Class,Michigan,Art,2017,24.0,164227.0
2017-10-30,CA-2017-167290,Newell 312,Office Supplies,Sterling Heights,United States,Jason Fortune-,0.0,48310.0,Newell,4.0,0.3,2.0,Central,12.0,Consumer,2017-11-04,Standard Class,Michigan,Art,2017,24.0,164251.0
2017-09-04,CA-2017-142524,Staple envelope,Office Supplies,Springfield,United States,Mick Brown,0.0,65807.0,Staple envelope,8.0,0.47,2.0,Central,17.0,Consumer,2017-09-08,Standard Class,Missouri,Envelopes,2017,34.0,164285.0
2017-11-30,CA-2017-156748,"Adams Phone Message Book, 200 Message Capacity, 8 1/16â x 11â",Office Supplies,Detroit,United States,Bruce Stewart,0.0,48227.0,Adams,6.0,0.46,2.0,Central,14.0,Consumer,2017-12-06,Standard Class,Michigan,Paper,2017,28.0,164313.0
